,EquipmentID,SurveyDate,AreaName,AreaID,Route,EquipmentName,AnalysisDate,FaultStatus,FaultName,Comment,Location,Analyst
55,MAV21AP031,2019-02-11 23:00:00,TRANCHE 2 - TG2-TV2 - 3 MOIS,TR 2,TRANCHE 2 - TG2-TV2 - 3 MOIS,MAV21AP031 PPE LUB SEC TV2 22MAV21AP031,2019-02-12 14:59:12,1. FOR INFORMATION,Other,"Nous n'obervons pas de défaut particulier sur cet équipement.

Lubrification OK
Roulements OK
Jeu OK

PAS D'ACTION REQUISE - EQUIPEMENT A SUIVRE SELON LE PLANNING",,UserID 10042/0
56,01CVIP201,2019-02-11 23:00:00,TRANCHE 1 TV1-TG1 - 3 MOIS,TR 1,TRANCHE 1 TV1-TG1 - 3 MOIS,01CVIP201 PPE ANNEAULIQ 01CVIP201 1MOI,2019-02-12 15:56:50,1. FOR INFORMATION,Cavitation,"Pas de défaut majeur relevé sur cet équipement, sont visibles quelques pics à la fréquence de rotation ainsi que la fréquence hydraulique avec de faible amplitudes.

PAS D'ACTION REQUISE - EQUIPEMENT A SUIVRE SELON LE PLANNING",Pompe,UserID 10042/0
57,1TTAFAN301,2019-04-14 22:00:00,CHAUDIERE 1MOIS-3MOIS,CHAU,CHAUDIERE 1MOIS-3MOIS,1TTAFAN301 VTL AIR BARRAGE 01TTAFAN301,2019-04-15 12:38:57,1. FOR INFORMATION,Other,"Nous observons une nette baisse des amplitudes suite au remplacement du ventilateur, déséquilibre à 1.9 mm/s rms contre 17 mm/s rms lors de la précédente mesure.

PAS D'ACTION REQUISE - EQUIPEMENT A SUIVRE SELON LE PLANNING",,Administrator/44538
58,1TTAFAN201,2019-04-14 22:00:00,CHAUDIERE 1MOIS-3MOIS,CHAU,CHAUDIERE 1MOIS-3MOIS,1TTAFAN201 VTL COMBUSTION 01TTAFAN201,2019-04-15 12:43:11,1. FOR INFORMATION,Other,"Pas de défaut majeur relévé sur cet équipement, les niveaux sont stables et faibles, évolution à suivre.

PAS D'ACTION REQUISE - EQUIPEMENT A SUIVRE SELON LE PLANNING",,Administrator/44538
59,2TTAFAN302,2019-04-14 22:00:00,CHAUDIERE 1MOIS-3MOIS,CHAU,CHAUDIERE 1MOIS-3MOIS,2TTAFAN302 VTL AIR BARRAGE 02TTAFAN302,2019-04-15 12:52:21,1. FOR INFORMATION,Other,"Pas de problème majeur relevé sur cet équipement, nous observons principalement la fréquence de rotation (déséquilibre) avec des amplitudes acceptables.

PAS D'ACTION REQUISE - EQUIPEMENT A SUIVRE SELON LE PLANNING",,Administrator/44538
60,2TTAFAN201,2019-04-14 22:00:00,CHAUDIERE 1MOIS-3MOIS,CHAU,CHAUDIERE 1MOIS-3MOIS,2TTAFAN201 VTL COMBUSTION 02TTAFAN201,2019-04-15 12:56:50,1. FOR INFORMATION,Other,"Pas de problème majeur relevé sur cet équipement, nous observons principalement un léger décolement de spectre provenant de la lubrification du roulement sur le palier moteur côté accouplement.

PAS D'ACTION REQUISE - EQUIPEMENT A SUIVRE SELON LE PLANNING",,Administrator/44538
61,MBV21AP002,2019-04-14 22:00:00,TRANCHE 1 TV1-TG1 - 3 MOIS,TR 1,TRANCHE 1 TV1-TG1 - 3 MOIS,MBV21AP002 PPE GRAIS PRIN 11MBV21AP002,2019-04-15 13:22:28,1. FOR INFORMATION,Other,"Pas de défaut majeur relevé sur cet équipement, visible principalement la présence de jeu rotatif avec de faibles niveaux vibratoires.

PAS D'ACTION REQUISE - EQUIPEMENT A SUIVRE SELON LE PLANNING",,Administrator/44538
62,01CRFP501,2020-01-29 23:00:00,STATION DE POMPAGE 1MOIS-3MOIS,PPE,STATION DE POMPAGE 1MOIS-3MOIS,01CRFP501 PPE EAU MER 01CRFP501  1MOIS,2020-01-30 20:58:38,1. FOR INFORMATION,N/A,"On retrouve un peude frottement sur le moteur côté non accouplé, niveaux admissibles.
Sur la pompe, on retrouve la fréquence hydraulique, pas de problème particulier.

PAS D'ACTION REQUISE. EQUIPEMENT A SUIVRE SELON PLANNING.",Motopompe,Laurent/44701
63,09SERMO301,2020-01-29 23:00:00,UTILITE,UTIL,UTILITE,09SERMO301 G05 DEMINEE  09 SER MO 301,2020-02-01 14:57:58,1. FOR INFORMATION,N/A,"Sur le moteur, rien a signaler.
Sur la pompe, baisse significative des niveaux HF, êtes vous intervenu sur cet équipement ?

PAS D'ACTION REQUISE - EQUIPEMENT A SUIVRE SELON LE PLANNING",Pompe,Laurent/44701
64,09SDAMO003,2020-07-20 22:00:00,UTILITE,UTIL,UTILITE,09SDAMO003 G05 DEMINEE  09 SDA MO 003,2020-07-22 17:42:44,1. FOR INFORMATION,Other,"Nous ne relevons pas de défaut particulier sur cet équipement. La signature vibratoire n'indique pas de défauts particuliers. 

Pas de défaut. Equipement à suivre selon planning. ",,HL/44534
65,01ADGP101,2020-07-20 22:00:00,TRANCHE 1 TV1-TG1 - 3 MOIS,TR 1,TRANCHE 1 TV1-TG1 - 3 MOIS,01ADGP101 PPE EVAPORATEUR 01ADGP101,2020-07-22 17:55:38,1. FOR INFORMATION,Other,Aucun défaut particulier relevé. A suivre selon planning. ,,HL/44534
66,01CEXP201,2020-07-20 22:00:00,TRANCHE 1 TV1-TG1 - 3 MOIS,TR 1,TRANCHE 1 TV1-TG1 - 3 MOIS,01CEXP201 PPE EXTRACTION 01CEXP201,2020-07-22 19:06:17,1. FOR INFORMATION,Other,Pas de problème particulier. A suivre selon planning.,,HL/44534
67,MBX21AP001,2020-07-20 22:00:00,TRANCHE 1 TV1-TG1 - 3 MOIS,TR 1,TRANCHE 1 TV1-TG1 - 3 MOIS,MBX21AP001 PPE CONTROLE 12MBX21AP001,2020-07-25 09:12:44,1. FOR INFORMATION,Other,"Nous ne relevons pas de défaut particulier sur l'équipement. 

Pas de défaut. Equipement à suivre selon planning.  ",,tk/400
68,MAV21AP031,2020-07-20 22:00:00,TRANCHE 2 - TG2-TV2 - 3 MOIS,TR 2,TRANCHE 2 - TG2-TV2 - 3 MOIS,MAV21AP031 PPE LUB SEC TV2 22MAV21AP031,2020-07-25 09:32:27,1. FOR INFORMATION,Other,Nous ne relevons pas de défauts particuliers sur l'équipement. A suivre selon planning. ,,tk/400
69,01CVIP201,2020-08-10 22:00:00,TRANCHE 1 TV1-TG1 - 3 MOIS,TR 1,TRANCHE 1 TV1-TG1 - 3 MOIS,01CVIP201 PPE ANNEAULIQ 01CVIP201 1MOI,2020-08-12 11:44:18,1. FOR INFORMATION,N/A,Nous ne relevons pas de problème particulier sur cet équipement. Signature vibratoire classique et sans évolution notable. ,,HL/44538
70,01APHP201,2020-08-10 22:00:00,TRANCHE 1 TV1-TG1 - 3 MOIS,TR 1,TRANCHE 1 TV1-TG1 - 3 MOIS,01APHP201 LIGNE  APH 01APHP201 1MOIS,2020-08-12 12:47:41,1. FOR INFORMATION,N/A,"Nous ne relevons pas de problèmes particuliers sur l'équipement. Pas d'évolution notable, signature classique. ",Moteur,HL/44538
71,02APHP201,2020-08-10 22:00:00,TRANCHE 2 - TG2-TV2 - 3 MOIS,TR 2,TRANCHE 2 - TG2-TV2 - 3 MOIS,02APHP201 LIGNE APH 02APHP201 1MOIS,2020-08-12 13:03:50,1. FOR INFORMATION,N/A,Nous ne relevons pas de défaut particulier sur l'équipement. A suivre selon planning. ,,HL/44538
72,1TTAFAN302,2018-05-10 22:00:00,CHAUDIERE 1MOIS-3MOIS,CHAU,CHAUDIERE 1MOIS-3MOIS,1TTAFAN302 VTL AIR BARRAGE 01TTAFAN302,2018-05-11 13:11:57,2. NO INTERVENTION REQUIRED,Looseness,"Sur le moteur, on retrouve quelques harmoniques de la fréquence de rotation traduisant du jeu rotatif (roulement), les ampliutdes sont admissibles.
Déséquilibre acceptables, 3mm/s, évolution à suivre.

SUIVI PERIODIQUE;",Moteur,Laurent/44701
73,2TTAFAN301,2018-05-10 22:00:00,CHAUDIERE 1MOIS-3MOIS,CHAU,CHAUDIERE 1MOIS-3MOIS,2TTAFAN301 VTL AIR BARRAGE 02TTAFAN301,2018-05-11 13:15:16,2. NO INTERVENTION REQUIRED,Bearing - Outer/Inner race,"Sur le moteur côté accouplé, présence de pics non synchrones à 4,1 ordres pouvant provenir d'un défaut de roulement au stade naissant. Les amplitudes sont admissibles, évolution à suivre.

SUIVI PERIODIQUE",Moteur côté Accouplé,Laurent/44701
74,2TTAFAN202,2018-06-06 22:00:00,CHAUDIERE 1MOIS-3MOIS,CHAU,CHAUDIERE 1MOIS-3MOIS,2TTAFAN202 MOTEUR DU VIRAGE 02TTAFAN202,2018-06-08 07:32:44,2. NO INTERVENTION REQUIRED,Bearing - Outer/Inner race,"Information non synchrone visible sur le corps du réducteur pouvnt provenir des roulements. Les amplitudes et niveaux d'impacts sont acceptables, évolution à suivre.
Pouvez vous nous communqiuer la cinématique interne du réducteur (pignonerie/rlmt) svp ?

SUIVI PERIODIQUE
 
",Réducteur MV,HL/44534
75,2TTAFAN202,2018-06-06 22:00:00,CHAUDIERE 1MOIS-3MOIS,CHAU,CHAUDIERE 1MOIS-3MOIS,2TTAFAN202 MOTEUR DU VIRAGE 02TTAFAN202,2018-06-08 07:40:44,2. NO INTERVENTION REQUIRED,Imbalance,"Baisse du  pic à la fréquence de rotation du moteur (7mm/s -> 1,8mms/s) venant d' un déséquilibre. Une amplification structurelle est fort probable vu le montage du moteur en porte à faux. pas d'anomalie significative relevé.
Etes vous intervenu sur l'équipement ? Suivi périodique

SUIVI PERIODIQUE",Moteur,HL/44534
76,2TTAFAN301,2018-06-06 22:00:00,CHAUDIERE 1MOIS-3MOIS,CHAU,CHAUDIERE 1MOIS-3MOIS,2TTAFAN301 VTL AIR BARRAGE 02TTAFAN301,2018-06-08 07:46:59,2. NO INTERVENTION REQUIRED,Bearing - Outer/Inner race,"Sur le moteur côté accouplé, présence de pics non synchrones à 4,1 ordres pouvant provenir d'un défaut de roulement au stade naissant. Les amplitudes sont admissibles, évolution à suivre.

SUIVI PERIODIQUE",Moteur côté Accouplé,HL/44534
77,2TTAFAN302,2018-06-06 22:00:00,CHAUDIERE 1MOIS-3MOIS,CHAU,CHAUDIERE 1MOIS-3MOIS,2TTAFAN302 VTL AIR BARRAGE 02TTAFAN302,2018-06-08 07:55:56,2. NO INTERVENTION REQUIRED,Structural problem / resonance,"Pic à la fréquence  de rotation du ventilateur visible particulièrement sur le moteur côté non accouplé en direction vertical pouvant traduire un jeu de type structurel. Les amplitudes sont en baisses (6,8mm/s -> 2,1mm/s), êtes vous intervnus ? Evolution à suivre.

SUIVI PERIODIQUE",Moteur côté Non Accouplé,HL/44534
78,02SRIP201,2018-06-06 22:00:00,TRANCHE 2 - TG2-TV2 - 3 MOIS,TR 2,TRANCHE 2 - TG2-TV2 - 3 MOIS,02SRIP201 PPE REFRIGERATION 02SRIP201,2018-06-08 08:03:37,2. NO INTERVENTION REQUIRED,Looseness,"On retrouve quelques harmonqiues de la fréquence de rotation autour de l'accouplemnt tradusiant un léger jeu, les amlitudes sont admissibles, évolution à suivre.
Sur la pompe, léger décollement spectral sur la mesure HF du palier côté oppposé accouplement, amplitudes admissibles  & niveau d'huile ok.

SUIVI PERIODIQUE",Moteur côté Accouplé,HL/44534
79,02ADGP301,2018-06-06 22:00:00,TRANCHE 2 - TG2-TV2 - 3 MOIS,TR 2,TRANCHE 2 - TG2-TV2 - 3 MOIS,02ADGP301 PPE EVAPORATEUR 02ADGP301,2018-06-08 08:16:08,2. NO INTERVENTION REQUIRED,Looseness,"Présence de quelques multiples de la fréquence de roation traduisant un jeu rotatif (jeu entre une partie fixe et une partie mobile) au niveau de l'accouplement. Les amplitudes ne sont pas  excessives et stables, évolution à suivre.

SUIVI PERIODIQUE",Moteur côté Accouplé,HL/44534
80,02CEXP101,2018-06-06 22:00:00,TRANCHE 2 - TG2-TV2 - 3 MOIS,TR 2,TRANCHE 2 - TG2-TV2 - 3 MOIS,02CEXP101 PPE EXTRACTION 02CEXP101,2018-06-08 08:18:03,2. NO INTERVENTION REQUIRED,Electrical problem,"Sur le moteur, on retrouve principalement des fréquences de type électrique modulé à 100hz pouvant traduire un défaut de pied bancal ou d'entrefer inégal. Les amplitudes sont acceptables, évolution à suivre normalement.

SUIVI PERIODIQUE",Moteur,HL/44534
81,MAX11AP001,2018-06-06 22:00:00,TRANCHE 2 - TG2-TV2 - 3 MOIS,TR 2,TRANCHE 2 - TG2-TV2 - 3 MOIS,MAX11AP001 PPE REGUL1 TV2 22MAX11AP001,2018-06-08 08:26:28,2. NO INTERVENTION REQUIRED,N/A,"Pas d'anomalie significative relevé sur cet équipement, les niveaux vibratoires sont acceptables, évolution à suivre.

SUIVI PERIODIQUE",Moteur,HL/44534
82,MBV50AP001,2018-06-06 22:00:00,TRANCHE 2 - TG2-TV2 - 3 MOIS,TR 2,TRANCHE 2 - TG2-TV2 - 3 MOIS,MBV50AP001 MOT SOULEVEMENT 11MBV50AP001,2018-06-08 08:27:29,2. NO INTERVENTION REQUIRED,N/A,"Pas d'anomalie significative relevé sur cet équipement, les niveaux vibratoires sont acceptables, évolution à suivre.

SUIVI PERIODIQUE",Moteur,HL/44534
83,MBV50AP002,2018-06-06 22:00:00,TRANCHE 2 - TG2-TV2 - 3 MOIS,TR 2,TRANCHE 2 - TG2-TV2 - 3 MOIS,MBV50AP002 MOT SOULEVEMENT 12MBV50AP002,2018-06-08 08:28:05,2. NO INTERVENTION REQUIRED,N/A,"Pas d'anomalie significative relevé sur cet équipement, les niveaux vibratoires sont acceptables, évolution à suivre.

SUIVI PERIODIQUE",Moteur,HL/44534
84,MBV21AP001,2018-06-06 22:00:00,TRANCHE 2 - TG2-TV2 - 3 MOIS,TR 2,TRANCHE 2 - TG2-TV2 - 3 MOIS,MBV21AP001 PPE GRAIS PRIN 12MBV21AP001,2018-06-08 08:28:44,2. NO INTERVENTION REQUIRED,N/A,"Pas d'anomalie significative relevé sur cet équipement, les niveaux vibratoires sont acceptables, évolution à suivre.

SUIVI PERIODIQUE",Moteur,HL/44534
85,2TTAFAN302,2018-07-08 22:00:00,CHAUDIERE 1MOIS-3MOIS,CHAU,CHAUDIERE 1MOIS-3MOIS,2TTAFAN302 VTL AIR BARRAGE 02TTAFAN302,2018-07-09 13:54:11,2. NO INTERVENTION REQUIRED,Bearing - Outer/Inner race,"Sur le moteur côté accouplé, présence de pics non synchrones à 4,8 ordres pouvant provenir d'un défaut de roulement au stade naissant. Les amplitudes sont admissibles, évolution à suivre.

SUIVI PERIODIQUE",Moteur côté accouplé,Laurent/44701
86,2TTAFAN301,2018-07-08 22:00:00,CHAUDIERE 1MOIS-3MOIS,CHAU,CHAUDIERE 1MOIS-3MOIS,2TTAFAN301 VTL AIR BARRAGE 02TTAFAN301,2018-07-12 12:32:04,2. NO INTERVENTION REQUIRED,Bearing - Outer/Inner race,"Sur le moteur côté accouplé, présence de pics non synchrones à 4,1 ordres pouvant provenir d'un défaut de roulement au stade naissant. Les amplitudes sont admissibles, évolution à suivre.

SUIVI PERIODIQUE",Moteur côté accouplé,Laurent/44701
87,01ADGP101,2018-05-10 22:00:00,TRANCHE 1 TV1-TG1 - 3 MOIS,TR 1,TRANCHE 1 TV1-TG1 - 3 MOIS,01ADGP101 PPE EVAPORATEUR 01ADGP101,2018-05-15 12:12:37,2. NO INTERVENTION REQUIRED,Looseness,"Présence de quelques multiples de la fréquence de roation traduisant un jeu rotatif (jeu entre une partie fixe et une partie mobile) au niveau de l'accouplement. Les amplitudes ne sont pas  excessives, évolution à suivre.

SUIVI PERIODIQUE",Moteur,Laurent/44701
88,01CEXP101,2018-05-10 22:00:00,TRANCHE 1 TV1-TG1 - 3 MOIS,TR 1,TRANCHE 1 TV1-TG1 - 3 MOIS,01CEXP101 PPE EXTRACTION 01CEXP101,2018-05-15 12:32:06,2. NO INTERVENTION REQUIRED,Looseness,"Sur le moteur, on retrouve quelques harmonqiues de la fréquence de rotation traduisant un léger jeu rotatif au niveau du roulement. Les amplitudes sont admissibles, évolution à suivre normalement.

SUIVI PERIODIQUE",Moteur côté Accouplé,Laurent/44701
89,02CEXP101,2018-05-10 22:00:00,TRANCHE 2 - TG2-TV2 - 3 MOIS,TR 2,TRANCHE 2 - TG2-TV2 - 3 MOIS,02CEXP101 PPE EXTRACTION 02CEXP101,2018-05-15 12:33:03,2. NO INTERVENTION REQUIRED,Electrical problem,"Sur le moteur, on retrouve principalement des fréquences de type électrique modulé à 100hz pouvant traduire un défaut de pied bancal ou d'entrefer inégal. Les amplitudes sont acceptables, évolution à suivre normalement.

SUIVI PERIODIQUE",Moteur,Laurent/44701
90,MAX11AP001,2018-05-10 22:00:00,TRANCHE 1 TV1-TG1 - 3 MOIS,TR 1,TRANCHE 1 TV1-TG1 - 3 MOIS,MAX11AP001 PPE REGUL1 TV2 22MAX11AP001,2018-05-15 13:31:35,2. NO INTERVENTION REQUIRED,Cavitation,"On retrouve principalement les fréquences liées à la rotation et à la fréquence hydraulique (9 ordres), les niveaux vibratoires sont acceptables.

SUIVI PERIODIQUE",Moteur,Laurent/44701
91,MAX11AP001,2018-05-10 22:00:00,TRANCHE 2 - TG2-TV2 - 3 MOIS,TR 2,TRANCHE 2 - TG2-TV2 - 3 MOIS,MAX11AP001 PPE REGUL1 TV2 22MAX11AP001,2018-05-15 13:39:05,2. NO INTERVENTION REQUIRED,N/A,"Pas d'anomalie significative relevé sur cet équipement, les niveaux vibratoires sont acceptables, évolution à suivre.

SUIVI PERIODIQUE",Moteur,Laurent/44701
92,MBV21AP001,2018-05-10 22:00:00,TRANCHE 2 - TG2-TV2 - 3 MOIS,TR 2,TRANCHE 2 - TG2-TV2 - 3 MOIS,MBV21AP001 PPE GRAIS PRIN 12MBV21AP001,2018-05-15 13:43:50,2. NO INTERVENTION REQUIRED,N/A,"Pas d'anomalie significative relevé sur cet équipement, les niveaux vibratoires sont acceptables, évolution à suivre.

SUIVI PERIODIQUE",Moteur,Laurent/44701
93,MBV50AP001,2018-05-10 22:00:00,TRANCHE 2 - TG2-TV2 - 3 MOIS,TR 2,TRANCHE 2 - TG2-TV2 - 3 MOIS,MBV50AP001 MOT SOULEVEMENT 11MBV50AP001,2018-05-15 13:45:28,2. NO INTERVENTION REQUIRED,N/A,"Pas d'anomalie significative relevé sur cet équipement, les niveaux vibratoires sont acceptables, évolution à suivre.

SUIVI PERIODIQUE",Moteur,Laurent/44701
94,MBV50AP002,2018-05-10 22:00:00,TRANCHE 2 - TG2-TV2 - 3 MOIS,TR 2,TRANCHE 2 - TG2-TV2 - 3 MOIS,MBV50AP002 MOT SOULEVEMENT 12MBV50AP002,2018-05-15 13:45:37,2. NO INTERVENTION REQUIRED,Lubrication problem,"Léger décollement spectral sur le moteur côté accouplé pouvant provenir de la lubrification. Le moteur n'étant pas équiperde graisseur, nous suivrons l'évolution lors de la prochaine campagne, les amplitudes sont acceptables.

SUIVI PERIODIQUE",Moteur côté Accouplé,Laurent/44701
95,01APHP101,2018-05-10 22:00:00,TRANCHE 1 TV1-TG1 - 3 MOIS,TR 1,TRANCHE 1 TV1-TG1 - 3 MOIS,01APHP101 LIGNE APH 01APHP101 1MOIS,2018-05-16 06:46:28,2. NO INTERVENTION REQUIRED,N/A,"Aucune anomalie significative relevé sur la ligne APH, on etrouve principalement les fréquence de rotation d'entree et de sortie, ainsi que la fréquence hydraulique (roue à 6 aubes ?). Les amplitudes sont acceptables, évolution à suivre lors de la prochaine campagne.

SUIVI PERIODIQUE",Ligne APH,Laurent/44701
96,02APHP201,2018-05-10 22:00:00,TRANCHE 2 - TG2-TV2 - 3 MOIS,TR 2,TRANCHE 2 - TG2-TV2 - 3 MOIS,02APHP201 LIGNE APH 02APHP201 1MOIS,2018-05-16 06:49:29,2. NO INTERVENTION REQUIRED,N/A,"Aucune anomalie significative relevé sur la ligne APH, on etrouve principalement les fréquence de rotation d'entree et de sortie, ainsi que la fréquence hydraulique. Les amplitudes sont acceptables, évolution à suivre lors de la prochaine campagne.

SUIVI PERIODIQUE",Ligne APH,Laurent/44701
97,02CFIP501,2018-05-10 22:00:00,STATION DE POMPAGE 1MOIS-3MOIS,PPE,STATION DE POMPAGE 1MOIS-3MOIS,02CFIP501 PPE BP 02 CFI P501,2018-05-15 11:38:37,2. NO INTERVENTION REQUIRED,Cavitation,"Pas d'anomalie significative relevé sur cet équipement, on retrovue principalement la fréquence hydraulique (roue à 6 aubes) et un peu de turbulence, les amplitudes sont admissibles, évolution à suivre.

SUIVI PERIODIQUE",Pompe,Laurent/44701
98,02SRIP101,2018-05-10 22:00:00,TRANCHE 2 - TG2-TV2 - 3 MOIS,TR 2,TRANCHE 2 - TG2-TV2 - 3 MOIS,02SRIP101 PPE REFRIGERATION 02SRIP101,2018-05-15 12:00:42,2. NO INTERVENTION REQUIRED,N/A,"Pas d'anomalie significative relevé sur cet équipement, les niveaux vibratoires sont acceptables, évolution à suivre.

SUIVI PERIODIQUE",,Laurent/44701
99,MBV21AP002,2018-08-05 22:00:00,TRANCHE 1 TV1-TG1 - 3 MOIS,TR 1,TRANCHE 1 TV1-TG1 - 3 MOIS,MBV21AP002 PPE GRAIS PRIN 11MBV21AP002,2018-08-06 14:05:12,2. NO INTERVENTION REQUIRED,N/A,,,UserID 10040/0
100,01ADGP201,2018-08-05 22:00:00,TRANCHE 1 TV1-TG1 - 3 MOIS,TR 1,TRANCHE 1 TV1-TG1 - 3 MOIS,01ADGP201 PPE EVAPORATEUR 01ADGP201,2018-08-07 08:11:49,2. NO INTERVENTION REQUIRED,N/A,,,UserID 10036/0
101,01ADGP301,2018-08-05 22:00:00,TRANCHE 1 TV1-TG1 - 3 MOIS,TR 1,TRANCHE 1 TV1-TG1 - 3 MOIS,01ADGP301 PPE EVAPORATEUR 01ADGP301,2018-08-07 08:14:06,2. NO INTERVENTION REQUIRED,N/A,,,Laurent/44701
102,01CEXP301,2018-08-05 22:00:00,TRANCHE 1 TV1-TG1 - 3 MOIS,TR 1,TRANCHE 1 TV1-TG1 - 3 MOIS,01CEXP301 PPE EXTRACTION 01CEXP301,2018-08-07 08:18:37,2. NO INTERVENTION REQUIRED,Lubrication problem,"Présence d'harmonique de la fréquence de rotation visible sur le moteur correspondant à du jeu de type frottement. Les amplitudes sont faibles, évolution à suivre.


SUIVI PERIODIQUE",Moteur,UserID 10040/0
103,01APHP201,2018-08-05 22:00:00,TRANCHE 1 TV1-TG1 - 3 MOIS,TR 1,TRANCHE 1 TV1-TG1 - 3 MOIS,01APHP201 LIGNE  APH 01APHP201 1MOIS,2018-08-07 08:22:28,2. NO INTERVENTION REQUIRED,N/A,,,Laurent/44701
104,02SRIP101,2018-08-05 22:00:00,TRANCHE 2 - TG2-TV2 - 3 MOIS,TR 2,TRANCHE 2 - TG2-TV2 - 3 MOIS,02SRIP101 PPE REFRIGERATION 02SRIP101,2018-08-07 08:28:07,2. NO INTERVENTION REQUIRED,N/A,,,Laurent/44701
105,02ADGP301,2018-08-05 22:00:00,TRANCHE 2 - TG2-TV2 - 3 MOIS,TR 2,TRANCHE 2 - TG2-TV2 - 3 MOIS,02ADGP301 PPE EVAPORATEUR 02ADGP301,2018-08-07 08:36:08,2. NO INTERVENTION REQUIRED,Looseness,"Présence de quelques multiples de la fréquence de roation traduisant un jeu rotatif (jeu entre une partie fixe et une partie mobile) au niveau de l'accouplement. Les amplitudes ne sont pas  excessives et stables, évolution à suivre.

SUIVI PERIODIQUE",Moteur côté accouplé,UserID 10040/0
106,02CEXP301,2018-08-05 22:00:00,TRANCHE 2 - TG2-TV2 - 3 MOIS,TR 2,TRANCHE 2 - TG2-TV2 - 3 MOIS,02CEXP301 PPE EXTRACTION 02CEXP301,2018-08-07 08:42:24,2. NO INTERVENTION REQUIRED,N/A,,,Laurent/44701
107,02APHP101,2018-08-05 22:00:00,TRANCHE 2 - TG2-TV2 - 3 MOIS,TR 2,TRANCHE 2 - TG2-TV2 - 3 MOIS,02APHP101 LIGNE  APH 02APHP101 1MOIS,2018-08-07 08:50:11,2. NO INTERVENTION REQUIRED,N/A,,,Laurent/44701
108,MBV50AP001,2018-08-05 22:00:00,TRANCHE 2 - TG2-TV2 - 3 MOIS,TR 2,TRANCHE 2 - TG2-TV2 - 3 MOIS,MBV50AP001 MOT SOULEVEMENT 11MBV50AP001,2018-08-07 08:51:58,2. NO INTERVENTION REQUIRED,N/A,,,Laurent/44701
